lat,lon,onground,time,heading,callsign,icao24
49.497784113479874,5.534733952702703,false,1548112160,63.14410980057146,BCS1519 ,3c542e
49.500856561175844,5.150954787795608,false,1548113490,61.135588661305526,AFR382  ,394a18
49.50274658203125,5.308564838610197,false,1548113250,64.19417567059556,BCS1263 ,406f68
49.505744546146715,6.272673735747467,false,1548113020,344.64445058557817,TAY858  ,4409ad
49.50625662076271,6.07128246410473,false,1548111780,336.8014094863518,BCS7121 ,34464a
49.50690835209216,5.562348236908784,false,1548112170,63.20274835347515,BCS1519 ,3c542e
49.50714111328125,5.17188819679054,false,1548112710,49.87927378300674,AFR188  ,394a09
49.51007080078125,5.656585693359374,false,1548112040,36.89917499613851,SRR6315 ,45ce56
49.511377366922666,5.33393653663429,false,1548113260,64.13721125793182,BCS1263 ,406f68
49.51139831542969,5.18027054636102,false,1548113500,61.07639828636838,AFR382  ,394a18
